xls,site_name,proxy,doi,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,modern_latitude,modern_longitude
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2695.16,,,275.6,61.16,54.64,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2700.04,,,234.41,58.62,51.08,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2703.2,,,319.02,73.6,62.05,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2707.21,,,262.14,60.53,52.46,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2745.52,,,338.76,75.91,66.67,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2751.48,,,320.97,75.18,62.81,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2764.19,,,358.16,79.57,70.54,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2777.48,,,279.08,63.09,55.45,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2798.54,,,281.29,64.19,55.26,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2830.18,,,317.12,72.02,62.65,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2831.68,,,361.4,91.93,77.93,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2838.9,,,387.68,87.27,73.91,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2849.18,,,307.71,68.96,60.6,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2858.32,,,444.89,103.91,89.41,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2912.38,,,370.57,82.51,70.87,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2923.56,,,377.17,84.24,72.86,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2941.58,,,337.22,74.71,64.5,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2950.49,,,357.8,81.74,70.39,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2951.16,,,419.31,105.63,88.25,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2959.6,,,345.53,75.09,66.54,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,2978.07,,,328.22,74.23,62.83,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3002.81,,,368.96,84.08,71.52,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3011,,,356.95,79.13,70.48,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3027.58,,,380.92,85.98,74.4,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3042.66,,,419.48,98.21,83.4,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3050.02,,,418.02,94.11,80.08,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3059.03,,,361.32,83.25,73.09,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3062.96,,,413.1,94.65,81.84,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3066.54,,,379.83,86.49,74.9,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3091.18,,,334.2,74.06,63.92,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3100.18,,,319.31,73.34,62.02,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3114.24,,,391.55,87.94,76.2,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3133.15,,,345.25,78.53,68.14,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3143.17,,,333.87,79.04,66.06,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3151.9,,,403.18,125.18,100.5,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3157.94,,,339.65,76.44,67.89,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3171.55,,,451.65,102.02,86.95,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3179.79,,,381.07,85.66,72.33,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3189.19,,,283.44,63.11,55.06,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3198.73,,,330.9,74.05,63.52,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3209.38,,,326.38,73.6,63.07,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3224.6,,,375.85,85.21,73.16,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3239.89,,,423.24,112.75,94.08,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3242.93,,,354.46,79.31,70.04,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3245.81,,,316.3,70.75,60.64,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3259.58,,,347.83,81.32,70.83,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3270.17,,,364.75,91.23,77.28,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 999,Boron Proxies,10.1038/nature14145,3280.6,,,313.37,69.74,62.16,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",12.75,-78.73
boron_isotopes_martinez-boti_2015.xlsx,ODP 662,Boron Proxies,10.1038/nature14145,2347.23,,,369.1,85.2,73.04,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",-1.39472,-11.74306
boron_isotopes_martinez-boti_2015.xlsx,ODP 662,Boron Proxies,10.1038/nature14145,2417.17,,,441.68,115.13,94.29,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",-1.39472,-11.74306
boron_isotopes_martinez-boti_2015.xlsx,ODP 662,Boron Proxies,10.1038/nature14145,2498.36,,,422.79,97.96,84.97,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). \Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records.\"" Nature 518(7537): 49-54.""",-1.39472,-11.74306
